Tenant,Sale Location,,,,,,,,,,,,,,,,,,,Location Segment,Market,,,,,,,,,,,,,,,,,,,
GWMC,FR755411,,,,,,,,,,,,,,,,,,,FR755411,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR755412,,,,,,,,,,,,,,,,,,,FR755412,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977571,,,,,,,,,,,,,,,,,,,FR7977571,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977572,,,,,,,,,,,,,,,,,,,FR7977572,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977573,,,,,,,,,,,,,,,,,,,FR7977573,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR8238162,,,,,,,,,,,,,,,,,,,FR8238162,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,WR1400737,,,,,,,,,,,,,,,,,,,WR1400737,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400738,,,,,,,,,,,,,,,,,,,WR1400738,London,,,,,,,,,,,,,,,,,,,
GWMC,WR1400739,,,,,,,,,,,,,,,,,,,WR1400739,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400740,,,,,,,,,,,,,,,,,,,WR1400740,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400741,,,,,,,,,,,,,,,,,,,WR1400741,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400742,,,,,,,,,,,,,,,,,,,WR1400742,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WR1400743,,,,,,,,,,,,,,,,,,,WR1400743,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WR1400744,,,,,,,,,,,,,,,,,,,WR1400744,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WR1400745,,,,,,,,,,,,,,,,,,,WR1400745,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WR1400746,,,,,,,,,,,,,,,,,,,WR1400746,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400747,,,,,,,,,,,,,,,,,,,WR1400747,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400748,,,,,,,,,,,,,,,,,,,WR1400748,Burlington,,,,,,,,,,,,,,,,,,,
GWMC,WR1400749,,,,,,,,,,,,,,,,,,,WR1400749,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400750,,,,,,,,,,,,,,,,,,,WR1400750,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400751,,,,,,,,,,,,,,,,,,,WR1400751,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400752,,,,,,,,,,,,,,,,,,,WR1400752,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977574,,,,,,,,,,,,,,,,,,,FR7977574,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR7977575,,,,,,,,,,,,,,,,,,,FR7977575,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR7977576,,,,,,,,,,,,,,,,,,,FR7977576,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977577,,,,,,,,,,,,,,,,,,,FR7977577,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR7977578,,,,,,,,,,,,,,,,,,,FR7977578,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977579,,,,,,,,,,,,,,,,,,,FR7977579,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR7977580,,,,,,,,,,,,,,,,,,,FR7977580,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR7977581,,,,,,,,,,,,,,,,,,,FR7977581,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977582,,,,,,,,,,,,,,,,,,,FR7977582,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977583,,,,,,,,,,,,,,,,,,,FR7977583,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR7977584,,,,,,,,,,,,,,,,,,,FR7977584,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977585,,,,,,,,,,,,,,,,,,,FR7977585,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR7977586,,,,,,,,,,,,,,,,,,,FR7977586,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977587,,,,,,,,,,,,,,,,,,,FR7977587,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400753,,,,,,,,,,,,,,,,,,,WR1400753,St. Catharines,,,,,,,,,,,,,,,,,,,
GWMC,WR1400754,,,,,,,,,,,,,,,,,,,WR1400754,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400755,,,,,,,,,,,,,,,,,,,WR1400755,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400756,,,,,,,,,,,,,,,,,,,WR1400756,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,WR1400757,,,,,,,,,,,,,,,,,,,WR1400757,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,WR1400758,,,,,,,,,,,,,,,,,,,WR1400758,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400759,,,,,,,,,,,,,,,,,,,WR1400759,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400760,,,,,,,,,,,,,,,,,,,WR1400760,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WR1400761,,,,,,,,,,,,,,,,,,,WR1400761,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,WR1400762,,,,,,,,,,,,,,,,,,,WR1400762,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,WR1400763,,,,,,,,,,,,,,,,,,,WR1400763,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400764,,,,,,,,,,,,,,,,,,,WR1400764,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400765,,,,,,,,,,,,,,,,,,,WR1400765,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400766,,,,,,,,,,,,,,,,,,,WR1400766,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400767,,,,,,,,,,,,,,,,,,,WR1400767,London,,,,,,,,,,,,,,,,,,,
GWMC,WR1400768,,,,,,,,,,,,,,,,,,,WR1400768,London,,,,,,,,,,,,,,,,,,,
GWMC,WR1400769,,,,,,,,,,,,,,,,,,,WR1400769,Windsor,,,,,,,,,,,,,,,,,,,
GWMC,WR1400770,,,,,,,,,,,,,,,,,,,WR1400770,Windsor,,,,,,,,,,,,,,,,,,,
GWMC,WR1400771,,,,,,,,,,,,,,,,,,,WR1400771,Windsor,,,,,,,,,,,,,,,,,,,
GWMC,WR1400772,,,,,,,,,,,,,,,,,,,WR1400772,Windsor,,,,,,,,,,,,,,,,,,,
GWMC,WR1400773,,,,,,,,,,,,,,,,,,,WR1400773,Windsor,,,,,,,,,,,,,,,,,,,
GWMC,WR1400774,,,,,,,,,,,,,,,,,,,WR1400774,Brantford,,,,,,,,,,,,,,,,,,,
GWMC,WR1400775,,,,,,,,,,,,,,,,,,,WR1400775,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400776,,,,,,,,,,,,,,,,,,,WR1400776,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400777,,,,,,,,,,,,,,,,,,,WR1400777,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400778,,,,,,,,,,,,,,,,,,,WR1400778,Windsor,,,,,,,,,,,,,,,,,,,
GWMC,FR7977588,,,,,,,,,,,,,,,,,,,FR7977588,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977589,,,,,,,,,,,,,,,,,,,FR7977589,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR7977590,,,,,,,,,,,,,,,,,,,FR7977590,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR7977591,,,,,,,,,,,,,,,,,,,FR7977591,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977592,,,,,,,,,,,,,,,,,,,FR7977592,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977593,,,,,,,,,,,,,,,,,,,FR7977593,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR7977594,,,,,,,,,,,,,,,,,,,FR7977594,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977595,,,,,,,,,,,,,,,,,,,FR7977595,London,,,,,,,,,,,,,,,,,,,
GWMC,FR7977596,,,,,,,,,,,,,,,,,,,FR7977596,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977597,,,,,,,,,,,,,,,,,,,FR7977597,Guelph,,,,,,,,,,,,,,,,,,,
GWMC,FR7977598,,,,,,,,,,,,,,,,,,,FR7977598,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977599,,,,,,,,,,,,,,,,,,,FR7977599,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977600,,,,,,,,,,,,,,,,,,,FR7977600,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400779,,,,,,,,,,,,,,,,,,,WR1400779,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400780,,,,,,,,,,,,,,,,,,,WR1400780,Brantford,,,,,,,,,,,,,,,,,,,
GWMC,WR1400781,,,,,,,,,,,,,,,,,,,WR1400781,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400782,,,,,,,,,,,,,,,,,,,WR1400782,Brantford,,,,,,,,,,,,,,,,,,,
GWMC,WR1400783,,,,,,,,,,,,,,,,,,,WR1400783,Guelph,,,,,,,,,,,,,,,,,,,
GWMC,FR7977601,,,,,,,,,,,,,,,,,,,FR7977601,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977602,,,,,,,,,,,,,,,,,,,FR7977602,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,FR7977603,,,,,,,,,,,,,,,,,,,FR7977603,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977604,,,,,,,,,,,,,,,,,,,FR7977604,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977605,,,,,,,,,,,,,,,,,,,FR7977605,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977606,,,,,,,,,,,,,,,,,,,FR7977606,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,FR7977607,,,,,,,,,,,,,,,,,,,FR7977607,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977608,,,,,,,,,,,,,,,,,,,FR7977608,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977609,,,,,,,,,,,,,,,,,,,FR7977609,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400784,,,,,,,,,,,,,,,,,,,WR1400784,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400785,,,,,,,,,,,,,,,,,,,WR1400785,St. Catharines,,,,,,,,,,,,,,,,,,,
GWMC,WR1400786,,,,,,,,,,,,,,,,,,,WR1400786,London,,,,,,,,,,,,,,,,,,,
GWMC,WR1400787,,,,,,,,,,,,,,,,,,,WR1400787,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400788,,,,,,,,,,,,,,,,,,,WR1400788,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400789,,,,,,,,,,,,,,,,,,,WR1400789,London,,,,,,,,,,,,,,,,,,,
GWMC,WR1400790,,,,,,,,,,,,,,,,,,,WR1400790,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400791,,,,,,,,,,,,,,,,,,,WR1400791,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WR140046,,,,,,,,,,,,,,,,,,,WR140046,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977610,,,,,,,,,,,,,,,,,,,FR7977610,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977611,,,,,,,,,,,,,,,,,,,FR7977611,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,FR7977612,,,,,,,,,,,,,,,,,,,FR7977612,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977613,,,,,,,,,,,,,,,,,,,FR7977613,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977614,,,,,,,,,,,,,,,,,,,FR7977614,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,FR7977615,,,,,,,,,,,,,,,,,,,FR7977615,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977616,,,,,,,,,,,,,,,,,,,FR7977616,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977617,,,,,,,,,,,,,,,,,,,FR7977617,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400792,,,,,,,,,,,,,,,,,,,WR1400792,Oshawa,,,,,,,,,,,,,,,,,,,
GWMC,WR1400793,,,,,,,,,,,,,,,,,,,WR1400793,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR140047,,,,,,,,,,,,,,,,,,,WR140047,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977618,,,,,,,,,,,,,,,,,,,FR7977618,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977619,,,,,,,,,,,,,,,,,,,FR7977619,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977620,,,,,,,,,,,,,,,,,,,FR7977620,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977621,,,,,,,,,,,,,,,,,,,FR7977621,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400794,,,,,,,,,,,,,,,,,,,WR1400794,London,,,,,,,,,,,,,,,,,,,
GWMC,WR1400795,,,,,,,,,,,,,,,,,,,WR1400795,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977622,,,,,,,,,,,,,,,,,,,FR7977622,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR7977623,,,,,,,,,,,,,,,,,,,FR7977623,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977624,,,,,,,,,,,,,,,,,,,FR7977624,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,FR7977625,,,,,,,,,,,,,,,,,,,FR7977625,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,WR1400796,,,,,,,,,,,,,,,,,,,WR1400796,London,,,,,,,,,,,,,,,,,,,
GWMC,WR1400797,,,,,,,,,,,,,,,,,,,WR1400797,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400798,,,,,,,,,,,,,,,,,,,WR1400798,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400799,,,,,,,,,,,,,,,,,,,WR1400799,Peterborough,,,,,,,,,,,,,,,,,,,
GWMC,WR1400800,,,,,,,,,,,,,,,,,,,WR1400800,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400801,,,,,,,,,,,,,,,,,,,WR1400801,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400802,,,,,,,,,,,,,,,,,,,WR1400802,St. Catharines,,,,,,,,,,,,,,,,,,,
GWMC,WR1400803,,,,,,,,,,,,,,,,,,,WR1400803,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451236,,,,,,,,,,,,,,,,,,,FR3451236,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR7152183,,,,,,,,,,,,,,,,,,,FR7152183,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR8159010,,,,,,,,,,,,,,,,,,,FR8159010,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD864701,,,,,,,,,,,,,,,,,,,WD864701,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD864702,,,,,,,,,,,,,,,,,,,WD864702,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD864703,,,,,,,,,,,,,,,,,,,WD864703,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD864704,,,,,,,,,,,,,,,,,,,WD864704,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD864705,,,,,,,,,,,,,,,,,,,WD864705,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD864706,,,,,,,,,,,,,,,,,,,WD864706,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD864707,,,,,,,,,,,,,,,,,,,WD864707,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD864708,,,,,,,,,,,,,,,,,,,WD864708,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD864709,,,,,,,,,,,,,,,,,,,WD864709,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD864710,,,,,,,,,,,,,,,,,,,WD864710,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD864711,,,,,,,,,,,,,,,,,,,WD864711,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR3451237,,,,,,,,,,,,,,,,,,,FR3451237,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,FR3451238,,,,,,,,,,,,,,,,,,,FR3451238,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR3451239,,,,,,,,,,,,,,,,,,,FR3451239,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR7152184,,,,,,,,,,,,,,,,,,,FR7152184,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR7977626,,,,,,,,,,,,,,,,,,,FR7977626,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400804,,,,,,,,,,,,,,,,,,,WR1400804,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,FR7977627,,,,,,,,,,,,,,,,,,,FR7977627,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977628,,,,,,,,,,,,,,,,,,,FR7977628,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977629,,,,,,,,,,,,,,,,,,,FR7977629,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977630,,,,,,,,,,,,,,,,,,,FR7977630,Windsor,,,,,,,,,,,,,,,,,,,
GWMC,FR7977631,,,,,,,,,,,,,,,,,,,FR7977631,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD433119,,,,,,,,,,,,,,,,,,,WD433119,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,WR1400805,,,,,,,,,,,,,,,,,,,WR1400805,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400806,,,,,,,,,,,,,,,,,,,WR1400806,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400807,,,,,,,,,,,,,,,,,,,WR1400807,Windsor,,,,,,,,,,,,,,,,,,,
GWMC,WR1400808,,,,,,,,,,,,,,,,,,,WR1400808,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400809,,,,,,,,,,,,,,,,,,,WR1400809,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400810,,,,,,,,,,,,,,,,,,,WR1400810,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR839702,,,,,,,,,,,,,,,,,,,FR839702,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,CCCG0001,,,,,,,,,,,,,,,,,,,CCCG0001,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,CCFR0001,,,,,,,,,,,,,,,,,,,CCFR0001,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,CCST0001,,,,,,,,,,,,,,,,,,,CCST0001,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,CCTP0001,,,,,,,,,,,,,,,,,,,CCTP0001,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,CCXC0001,,,,,,,,,,,,,,,,,,,CCXC0001,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977632,,,,,,,,,,,,,,,,,,,FR7977632,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977633,,,,,,,,,,,,,,,,,,,FR7977633,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977634,,,,,,,,,,,,,,,,,,,FR7977634,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977635,,,,,,,,,,,,,,,,,,,FR7977635,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977636,,,,,,,,,,,,,,,,,,,FR7977636,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977637,,,,,,,,,,,,,,,,,,,FR7977637,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400811,,,,,,,,,,,,,,,,,,,WR1400811,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,WR1400812,,,,,,,,,,,,,,,,,,,WR1400812,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,WR1400813,,,,,,,,,,,,,,,,,,,WR1400813,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,WR1400814,,,,,,,,,,,,,,,,,,,WR1400814,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400815,,,,,,,,,,,,,,,,,,,WR1400815,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400816,,,,,,,,,,,,,,,,,,,WR1400816,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400817,,,,,,,,,,,,,,,,,,,WR1400817,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400818,,,,,,,,,,,,,,,,,,,WR1400818,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD467121,,,,,,,,,,,,,,,,,,,WD467121,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977638,,,,,,,,,,,,,,,,,,,FR7977638,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977639,,,,,,,,,,,,,,,,,,,FR7977639,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977640,,,,,,,,,,,,,,,,,,,FR7977640,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR7977641,,,,,,,,,,,,,,,,,,,FR7977641,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400819,,,,,,,,,,,,,,,,,,,WR1400819,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977642,,,,,,,,,,,,,,,,,,,FR7977642,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR7977643,,,,,,,,,,,,,,,,,,,FR7977643,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR7977644,,,,,,,,,,,,,,,,,,,FR7977644,Windsor,,,,,,,,,,,,,,,,,,,
GWMC,FR7977645,,,,,,,,,,,,,,,,,,,FR7977645,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,WR1400820,,,,,,,,,,,,,,,,,,,WR1400820,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WR1400821,,,,,,,,,,,,,,,,,,,WR1400821,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400822,,,,,,,,,,,,,,,,,,,WR1400822,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400823,,,,,,,,,,,,,,,,,,,WR1400823,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400824,,,,,,,,,,,,,,,,,,,WR1400824,Guelph,,,,,,,,,,,,,,,,,,,
GWMC,WD555114,,,,,,,,,,,,,,,,,,,WD555114,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD866701,,,,,,,,,,,,,,,,,,,WD866701,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,WD866702,,,,,,,,,,,,,,,,,,,WD866702,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,WD866703,,,,,,,,,,,,,,,,,,,WD866703,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,WD866704,,,,,,,,,,,,,,,,,,,WD866704,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR7977646,,,,,,,,,,,,,,,,,,,FR7977646,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977647,,,,,,,,,,,,,,,,,,,FR7977647,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977648,,,,,,,,,,,,,,,,,,,FR7977648,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977649,,,,,,,,,,,,,,,,,,,FR7977649,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR7977650,,,,,,,,,,,,,,,,,,,FR7977650,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR7977651,,,,,,,,,,,,,,,,,,,FR7977651,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR7977652,,,,,,,,,,,,,,,,,,,FR7977652,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400825,,,,,,,,,,,,,,,,,,,WR1400825,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400826,,,,,,,,,,,,,,,,,,,WR1400826,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400827,,,,,,,,,,,,,,,,,,,WR1400827,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,WR1400828,,,,,,,,,,,,,,,,,,,WR1400828,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400829,,,,,,,,,,,,,,,,,,,WR1400829,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400830,,,,,,,,,,,,,,,,,,,WR1400830,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400831,,,,,,,,,,,,,,,,,,,WR1400831,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400832,,,,,,,,,,,,,,,,,,,WR1400832,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400833,,,,,,,,,,,,,,,,,,,WR1400833,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400834,,,,,,,,,,,,,,,,,,,WR1400834,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400835,,,,,,,,,,,,,,,,,,,WR1400835,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400836,,,,,,,,,,,,,,,,,,,WR1400836,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400837,,,,,,,,,,,,,,,,,,,WR1400837,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400838,,,,,,,,,,,,,,,,,,,WR1400838,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400839,,,,,,,,,,,,,,,,,,,WR1400839,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400840,,,,,,,,,,,,,,,,,,,WR1400840,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR7977653,,,,,,,,,,,,,,,,,,,FR7977653,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977654,,,,,,,,,,,,,,,,,,,FR7977654,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD866705,,,,,,,,,,,,,,,,,,,WD866705,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,WD866706,,,,,,,,,,,,,,,,,,,WD866706,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,WR1400841,,,,,,,,,,,,,,,,,,,WR1400841,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WR1400842,,,,,,,,,,,,,,,,,,,WR1400842,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,WR1400843,,,,,,,,,,,,,,,,,,,WR1400843,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400844,,,,,,,,,,,,,,,,,,,WR1400844,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400845,,,,,,,,,,,,,,,,,,,WR1400845,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400846,,,,,,,,,,,,,,,,,,,WR1400846,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,WCWG0101,,,,,,,,,,,,,,,,,,,WCWG0101,Winnipeg,,,,,,,,,,,,,,,,,,,
GWMC,FR8238163,,,,,,,,,,,,,,,,,,,FR8238163,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR8238164,,,,,,,,,,,,,,,,,,,FR8238164,Winnipeg,,,,,,,,,,,,,,,,,,,
GWMC,FR8238165,,,,,,,,,,,,,,,,,,,FR8238165,Winnipeg,,,,,,,,,,,,,,,,,,,
