Order Sequence,Access Entity,CB Profile,Campaign,,,,,,,,,,,,,,,,,Maintenance Type,Agent,,,,,,,,,,,,,,,,,,,Description
17,Promo Product Maintenance,GW8_CC_SUPERUSER,CWB Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
18,Promo Product Maintenance,GW8_CC_SUPERUSER,CWB Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
19,Promo Product Maintenance,GW8_CC_UPALL,CWB Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
20,Promo Product Maintenance,GW8_CC_UPALL,CWB Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
21,Promo Product Maintenance,GW8_CC_WBO,CWB Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
22,Promo Product Maintenance,GW8_CC_WBO,CWB Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
23,Promo Product Maintenance,GW8_CUSTOMER_CARE,CWB Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
24,Promo Product Maintenance,GW8_CUSTOMER_CARE,CWB Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
25,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,CWB Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
26,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,CWB Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
27,Promo Product Maintenance,GW8_DEDICATED_BO,CWB Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
28,Promo Product Maintenance,GW8_DEDICATED_BO,CWB Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
29,Promo Product Maintenance,GW8_DEDICATED_CC,CWB Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
30,Promo Product Maintenance,GW8_DEDICATED_CC,CWB Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
1,Promo Product Maintenance,GW8_BACK_OFFICE,CMA Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
2,Promo Product Maintenance,GW8_BACK_OFFICE,CMA Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
3,Promo Product Maintenance,GW8_CC_BO,CMA Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
4,Promo Product Maintenance,GW8_CC_BO,CMA Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
5,Promo Product Maintenance,GW8_CC_ESCALATION,CMA Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
6,Promo Product Maintenance,GW8_CC_ESCALATION,CMA Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
7,Promo Product Maintenance,GW8_CC_HD_QQ,CMA Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
8,Promo Product Maintenance,GW8_CC_HD_QQ,CMA Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
11,Promo Product Maintenance,GW8_CC_L2TECH,CMA Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
12,Promo Product Maintenance,GW8_CC_L2TECH,CMA Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
13,Promo Product Maintenance,GW8_CC_QQTL,CMA Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
14,Promo Product Maintenance,GW8_CC_QQTL,CMA Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
15,Promo Product Maintenance,GW8_CC_RTS_UP,CMA Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
16,Promo Product Maintenance,GW8_CC_RTS_UP,CMA Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
17,Promo Product Maintenance,GW8_CC_SUPERUSER,CMA Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
18,Promo Product Maintenance,GW8_CC_SUPERUSER,CMA Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
19,Promo Product Maintenance,GW8_CC_UPALL,CMA Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
20,Promo Product Maintenance,GW8_CC_UPALL,CMA Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
21,Promo Product Maintenance,GW8_CC_WBO,CMA Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
22,Promo Product Maintenance,GW8_CC_WBO,CMA Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
23,Promo Product Maintenance,GW8_CUSTOMER_CARE,CMA Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
24,Promo Product Maintenance,GW8_CUSTOMER_CARE,CMA Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
25,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,CMA Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
26,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,CMA Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
27,Promo Product Maintenance,GW8_DEDICATED_BO,CMA Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
28,Promo Product Maintenance,GW8_DEDICATED_BO,CMA Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
29,Promo Product Maintenance,GW8_DEDICATED_CC,CMA Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
30,Promo Product Maintenance,GW8_DEDICATED_CC,CMA Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
1,Promo Product Maintenance,GW8_BACK_OFFICE,CMB Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
2,Promo Product Maintenance,GW8_BACK_OFFICE,CMB Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
3,Promo Product Maintenance,GW8_CC_BO,CMB Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
4,Promo Product Maintenance,GW8_CC_BO,CMB Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
5,Promo Product Maintenance,GW8_CC_ESCALATION,CMB Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
6,Promo Product Maintenance,GW8_CC_ESCALATION,CMB Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
7,Promo Product Maintenance,GW8_CC_HD_QQ,CMB Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
8,Promo Product Maintenance,GW8_CC_HD_QQ,CMB Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
11,Promo Product Maintenance,GW8_CC_L2TECH,CMB Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
12,Promo Product Maintenance,GW8_CC_L2TECH,CMB Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
13,Promo Product Maintenance,GW8_CC_QQTL,CMB Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
14,Promo Product Maintenance,GW8_CC_QQTL,CMB Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
15,Promo Product Maintenance,GW8_CC_RTS_UP,CMB Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
16,Promo Product Maintenance,GW8_CC_RTS_UP,CMB Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
17,Promo Product Maintenance,GW8_CC_SUPERUSER,CMB Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
18,Promo Product Maintenance,GW8_CC_SUPERUSER,CMB Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
19,Promo Product Maintenance,GW8_CC_UPALL,CMB Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
20,Promo Product Maintenance,GW8_CC_UPALL,CMB Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
21,Promo Product Maintenance,GW8_CC_WBO,CMB Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
22,Promo Product Maintenance,GW8_CC_WBO,CMB Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
23,Promo Product Maintenance,GW8_CUSTOMER_CARE,CMB Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
24,Promo Product Maintenance,GW8_CUSTOMER_CARE,CMB Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
25,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,CMB Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
26,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,CMB Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
27,Promo Product Maintenance,GW8_DEDICATED_BO,CMB Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
28,Promo Product Maintenance,GW8_DEDICATED_BO,CMB Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
29,Promo Product Maintenance,GW8_DEDICATED_CC,CMB Connection Fee Promo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
30,Promo Product Maintenance,GW8_DEDICATED_CC,CMB Connection Fee Promo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
1,Promo Product Maintenance,GW8_BACK_OFFICE,CPB Partial Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
2,Promo Product Maintenance,GW8_BACK_OFFICE,CPB Partial Discount,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
3,Promo Product Maintenance,GW8_CC_BO,CPB Partial Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
4,Promo Product Maintenance,GW8_CC_BO,CPB Partial Discount,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
5,Promo Product Maintenance,GW8_CC_ESCALATION,CPB Partial Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
6,Promo Product Maintenance,GW8_CC_ESCALATION,CPB Partial Discount,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
7,Promo Product Maintenance,GW8_CC_HD_QQ,CPB Partial Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
8,Promo Product Maintenance,GW8_CC_HD_QQ,CPB Partial Discount,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
11,Promo Product Maintenance,GW8_CC_L2TECH,CPB Partial Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
12,Promo Product Maintenance,GW8_CC_L2TECH,CPB Partial Discount,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
13,Promo Product Maintenance,GW8_CC_QQTL,CPB Partial Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
14,Promo Product Maintenance,GW8_CC_QQTL,CPB Partial Discount,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
15,Promo Product Maintenance,GW8_CC_RTS_UP,CPB Partial Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
16,Promo Product Maintenance,GW8_CC_RTS_UP,CPB Partial Discount,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
17,Promo Product Maintenance,GW8_CC_SUPERUSER,CPB Partial Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
18,Promo Product Maintenance,GW8_CC_SUPERUSER,CPB Partial Discount,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
19,Promo Product Maintenance,GW8_CC_UPALL,CPB Partial Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
20,Promo Product Maintenance,GW8_CC_UPALL,CPB Partial Discount,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
21,Promo Product Maintenance,GW8_CC_WBO,CPB Partial Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
22,Promo Product Maintenance,GW8_CC_WBO,CPB Partial Discount,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
23,Promo Product Maintenance,GW8_CUSTOMER_CARE,CPB Partial Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
24,Promo Product Maintenance,GW8_CUSTOMER_CARE,CPB Partial Discount,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
25,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,CPB Partial Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
26,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,CPB Partial Discount,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
27,Promo Product Maintenance,GW8_DEDICATED_BO,CPB Partial Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
28,Promo Product Maintenance,GW8_DEDICATED_BO,CPB Partial Discount,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
29,Promo Product Maintenance,GW8_DEDICATED_CC,CPB Partial Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
30,Promo Product Maintenance,GW8_DEDICATED_CC,CPB Partial Discount,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
1,Promo Product Maintenance,GW8_BACK_OFFICE,CPA Partial Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
2,Promo Product Maintenance,GW8_BACK_OFFICE,CPA Partial Discount,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
3,Promo Product Maintenance,GW8_CC_BO,CPA Partial Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
4,Promo Product Maintenance,GW8_CC_BO,CPA Partial Discount,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
5,Promo Product Maintenance,GW8_CC_ESCALATION,CPA Partial Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
6,Promo Product Maintenance,GW8_CC_ESCALATION,CPA Partial Discount,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
7,Promo Product Maintenance,GW8_CC_HD_QQ,CPA Partial Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
8,Promo Product Maintenance,GW8_CC_HD_QQ,CPA Partial Discount,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
11,Promo Product Maintenance,GW8_CC_L2TECH,CPA Partial Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
12,Promo Product Maintenance,GW8_CC_L2TECH,CPA Partial Discount,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
13,Promo Product Maintenance,GW8_CC_QQTL,CPA Partial Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
14,Promo Product Maintenance,GW8_CC_QQTL,CPA Partial Discount,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
15,Promo Product Maintenance,GW8_CC_RTS_UP,CPA Partial Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
16,Promo Product Maintenance,GW8_CC_RTS_UP,CPA Partial Discount,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
17,Promo Product Maintenance,GW8_CC_SUPERUSER,CPA Partial Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
18,Promo Product Maintenance,GW8_CC_SUPERUSER,CPA Partial Discount,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
19,Promo Product Maintenance,GW8_CC_UPALL,CPA Partial Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
20,Promo Product Maintenance,GW8_CC_UPALL,CPA Partial Discount,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
21,Promo Product Maintenance,GW8_CC_WBO,CPA Partial Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
22,Promo Product Maintenance,GW8_CC_WBO,CPA Partial Discount,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
23,Promo Product Maintenance,GW8_CUSTOMER_CARE,CPA Partial Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
24,Promo Product Maintenance,GW8_CUSTOMER_CARE,CPA Partial Discount,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
25,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,CPA Partial Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
26,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,CPA Partial Discount,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
27,Promo Product Maintenance,GW8_DEDICATED_BO,CPA Partial Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
28,Promo Product Maintenance,GW8_DEDICATED_BO,CPA Partial Discount,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
29,Promo Product Maintenance,GW8_DEDICATED_CC,CPA Partial Discount,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
30,Promo Product Maintenance,GW8_DEDICATED_CC,CPA Partial Discount,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
1,Promo Product Maintenance,GW8_CC_BO,Clearance Event $5 x 24mo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
2,Promo Product Maintenance,GW8_CC_BO,Clearance Event $5 x 24mo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
3,Promo Product Maintenance,GW8_CC_ESCALATION,Clearance Event $5 x 24mo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
4,Promo Product Maintenance,GW8_CC_ESCALATION,Clearance Event $5 x 24mo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
5,Promo Product Maintenance,GW8_CC_HD_QQ,Clearance Event $5 x 24mo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
6,Promo Product Maintenance,GW8_CC_HD_QQ,Clearance Event $5 x 24mo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
7,Promo Product Maintenance,GW8_CC_QQTL,Clearance Event $5 x 24mo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
8,Promo Product Maintenance,GW8_CC_QQTL,Clearance Event $5 x 24mo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
9,Promo Product Maintenance,GW8_CC_RTS_UP,Clearance Event $5 x 24mo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
10,Promo Product Maintenance,GW8_CC_RTS_UP,Clearance Event $5 x 24mo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
11,Promo Product Maintenance,GW8_CC_SUPERUSER,Clearance Event $5 x 24mo,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
12,Promo Product Maintenance,GW8_CC_SUPERUSER,Clearance Event $5 x 24mo,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
1,Promo Product Maintenance,GW8_BACK_OFFICE,CDA 10GB Freedom Data,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
2,Promo Product Maintenance,GW8_BACK_OFFICE,CDA 10GB Freedom Data,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
3,Promo Product Maintenance,GW8_CC_BO,CDA 10GB Freedom Data,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
4,Promo Product Maintenance,GW8_CC_BO,CDA 10GB Freedom Data,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
5,Promo Product Maintenance,GW8_CC_ESCALATION,CDA 10GB Freedom Data,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
6,Promo Product Maintenance,GW8_CC_ESCALATION,CDA 10GB Freedom Data,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
7,Promo Product Maintenance,GW8_CC_HD_QQ,CDA 10GB Freedom Data,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
8,Promo Product Maintenance,GW8_CC_HD_QQ,CDA 10GB Freedom Data,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
11,Promo Product Maintenance,GW8_CC_L2TECH,CDA 10GB Freedom Data,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
12,Promo Product Maintenance,GW8_CC_L2TECH,CDA 10GB Freedom Data,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
13,Promo Product Maintenance,GW8_CC_QQTL,CDA 10GB Freedom Data,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
14,Promo Product Maintenance,GW8_CC_QQTL,CDA 10GB Freedom Data,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
15,Promo Product Maintenance,GW8_CC_RTS_UP,CDA 10GB Freedom Data,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
16,Promo Product Maintenance,GW8_CC_RTS_UP,CDA 10GB Freedom Data,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
17,Promo Product Maintenance,GW8_CC_SUPERUSER,CDA 10GB Freedom Data,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
18,Promo Product Maintenance,GW8_CC_SUPERUSER,CDA 10GB Freedom Data,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
19,Promo Product Maintenance,GW8_CC_UPALL,CDA 10GB Freedom Data,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
20,Promo Product Maintenance,GW8_CC_UPALL,CDA 10GB Freedom Data,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
21,Promo Product Maintenance,GW8_CC_WBO,CDA 10GB Freedom Data,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
22,Promo Product Maintenance,GW8_CC_WBO,CDA 10GB Freedom Data,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
23,Promo Product Maintenance,GW8_CUSTOMER_CARE,CDA 10GB Freedom Data,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
24,Promo Product Maintenance,GW8_CUSTOMER_CARE,CDA 10GB Freedom Data,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
25,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,CDA 10GB Freedom Data,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
26,Promo Product Maintenance,GW8_CUSTOMER_CARE_1,CDA 10GB Freedom Data,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
27,Promo Product Maintenance,GW8_DEDICATED_BO,CDA 10GB Freedom Data,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
28,Promo Product Maintenance,GW8_DEDICATED_BO,CDA 10GB Freedom Data,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
29,Promo Product Maintenance,GW8_DEDICATED_CC,CDA 10GB Freedom Data,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
30,Promo Product Maintenance,GW8_DEDICATED_CC,CDA 10GB Freedom Data,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
1,Promo Product Maintenance,GW8_BACK_OFFICE,CDB 5GB Freedom Data,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
2,Promo Product Maintenance,GW8_BACK_OFFICE,CDB 5GB Freedom Data,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
3,Promo Product Maintenance,GW8_CC_BO,CDB 5GB Freedom Data,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
4,Promo Product Maintenance,GW8_CC_BO,CDB 5GB Freedom Data,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
5,Promo Product Maintenance,GW8_CC_ESCALATION,CDB 5GB Freedom Data,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
6,Promo Product Maintenance,GW8_CC_ESCALATION,CDB 5GB Freedom Data,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
7,Promo Product Maintenance,GW8_CC_HD_QQ,CDB 5GB Freedom Data,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
8,Promo Product Maintenance,GW8_CC_HD_QQ,CDB 5GB Freedom Data,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
11,Promo Product Maintenance,GW8_CC_L2TECH,CDB 5GB Freedom Data,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
12,Promo Product Maintenance,GW8_CC_L2TECH,CDB 5GB Freedom Data,,,,,,,,,,,,,,,,,Delete,,,,,,,,,,,,,,,,,,,,
13,Promo Product Maintenance,GW8_CC_QQTL,CDB 5GB Freedom Data,,,,,,,,,,,,,,,,,Add,,,,,,,,,,,,,,,,,,,,
